披露日,イベント名,簡略イベント名1,簡略イベント名2,会場,都道府県,曲順,曲名,曲名2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,2,銀のイルカと熱い風,,のぐちゆり,金子有希,原田彩楓,山下七海,松田颯水,上坂すみれ,中島由貴,津田美波,武田羅梨沙多胡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,3,CoCo夏夏夏 Holiday,,伊達朱里紗,星希成奏,大坪由佳,田澤茉純,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,4,Milky Mode,,のぐちゆり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,5,おかしな国のおかし屋さん,,大坪由佳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,6,きみにいっぱい☆,,山下七海,生田輝,中島由貴,杜野まこ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,7,サマカニ！！,,伊達朱里紗,河瀬茉希,原紗友里,新田ひより,星希成奏,生田輝,大坪由佳,田澤茉純,杜野まこ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,8,毒茸伝説,,松田颯水,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,9,Shinobi 4.0 忍者のすゝめ,,田澤茉純,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,10,夏恋 -NATSU KOI-,,河瀬茉希,原田彩楓,新田ひより,大坪由佳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,11,あらかねの器,,鈴木みのり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,12,いとしーさー?,,松田颯水,中島由貴,津田美波,武田羅梨沙多胡,鈴木みのり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,13,ほほえみDiary,,金子有希,新田ひより,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,14,空と風と恋のワルツ,,津田美波,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,15,この空の下,,河瀬茉希,原田彩楓,上坂すみれ,鈴木みのり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,16,思い出じゃない今日を,,武田羅梨沙多胡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,17,冬空プレシャス,,伊達朱里紗,杜野まこ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,18,レッド・ソール,,河瀬茉希,原田彩楓,松田颯水,鈴木みのり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,19,サニードロップ,,山下七海,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,20,ソウソウ,,生田輝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,21,Sun! High! Gold!,,原紗友里,山下七海,上坂すみれ,星希成奏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,22,パ・リ・ラ,,のぐちゆり,生田輝,田澤茉純,武田羅梨沙多胡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,23,情熱ファンファンファーレ,,伊達朱里紗,金子有希,原紗友里,星希成奏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,24,Go Just Go!,,のぐちゆり,伊達朱里紗,河瀬茉希,金子有希,原紗友里,原田彩楓,山下七海,松田颯水,上坂すみれ,新田ひより,星希成奏,生田輝,大坪由佳,中島由貴,津田美波,田澤茉純,杜野まこ,武田羅梨沙多胡,鈴木みのり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,25,EVERLASTING,,のぐちゆり,伊達朱里紗,河瀬茉希,金子有希,原紗友里,原田彩楓,山下七海,松田颯水,上坂すみれ,新田ひより,星希成奏,生田輝,大坪由佳,中島由貴,津田美波,田澤茉純,杜野まこ,武田羅梨沙多胡,鈴木みのり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/29,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day1,幕張メッセイベントホール,千葉,26,お願い！シンデレラ,,のぐちゆり,伊達朱里紗,河瀬茉希,金子有希,原紗友里,原田彩楓,山下七海,松田颯水,上坂すみれ,新田ひより,星希成奏,生田輝,大坪由佳,中島由貴,津田美波,田澤茉純,杜野まこ,武田羅梨沙多胡,鈴木みのり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,1,トロピカルガール,,のぐちゆり,伊達朱里紗,河瀬茉希,金子有希,原紗友里,原田彩楓,山下七海,松田颯水,上坂すみれ,新田ひより,星希成奏,生田輝,大坪由佳,中島由貴,津田美波,田澤茉純,杜野まこ,武田羅梨沙多胡,鈴木みのり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,2,Sun! High! Gold!,,原紗友里,山下七海,上坂すみれ,星希成奏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,3,青空リレーション,,金子有希,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,4,ずるじゃん,,中島由貴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,5,OTAHEN アンセム,,新田ひより,星希成奏,杜野まこ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,6,パ・リ・ラ,,のぐちゆり,生田輝,田澤茉純,武田羅梨沙多胡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,7,いとしーさー?,,松田颯水,中島由貴,津田美波,武田羅梨沙多胡,鈴木みのり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,8,たくさん！,,上坂すみれ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,9,とんでいっちゃいたいの,,新田ひより,大坪由佳,中島由貴,津田美波,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,10,さよならアロハ,,のぐちゆり,杜野まこ,武田羅梨沙多胡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,11,レッド・ソール,,河瀬茉希,原田彩楓,松田颯水,鈴木みのり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,12,絶対特権主張しますっ！,,伊達朱里紗,河瀬茉希,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,13,気持ちいいよね 一等賞！,,杜野まこ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,14,満願成就♪巫女の神頼み！,,新田ひより,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,15,Last Kiss,,原田彩楓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,16,躍るFLAGSHIP,,津田美波,鈴木みのり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,17,Snow*Love,,のぐちゆり,金子有希,山下七海,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,18,SUN?FLOWER,,原田彩楓,松田颯水,田澤茉純,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,19,スパイスパラダイス,,上坂すみれ,生田輝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,20,CoCo夏夏夏 Holiday,,伊達朱里紗,星希成奏,大坪由佳,田澤茉純,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,21,銀のイルカと熱い風,,のぐちゆり,金子有希,原田彩楓,山下七海,松田颯水,上坂すみれ,中島由貴,津田美波,武田羅梨沙多胡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,22,サマカニ！！,,伊達朱里紗,河瀬茉希,原紗友里,新田ひより,星希成奏,生田輝,大坪由佳,田澤茉純,杜野まこ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,23,Go Just Go!,,のぐちゆり,伊達朱里紗,河瀬茉希,金子有希,原紗友里,原田彩楓,山下七海,松田颯水,上坂すみれ,新田ひより,星希成奏,生田輝,大坪由佳,中島由貴,津田美波,田澤茉純,杜野まこ,武田羅梨沙多胡,鈴木みのり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,24,ステップ！,,原紗友里,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,25,EVERLASTING,,のぐちゆり,伊達朱里紗,河瀬茉希,金子有希,原紗友里,原田彩楓,山下七海,松田颯水,上坂すみれ,新田ひより,星希成奏,生田輝,大坪由佳,中島由貴,津田美波,田澤茉純,杜野まこ,武田羅梨沙多胡,鈴木みのり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/1/30,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! Tropical Land,day2,幕張メッセイベントホール,千葉,26,お願い！シンデレラ,,のぐちゆり,伊達朱里紗,河瀬茉希,金子有希,原紗友里,原田彩楓,山下七海,松田颯水,上坂すみれ,新田ひより,星希成奏,生田輝,大坪由佳,中島由貴,津田美波,田澤茉純,杜野まこ,武田羅梨沙多胡,鈴木みのり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/2,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,day1,ベルーナドーム,埼玉,1,ミツボシ☆☆★,,原紗友里,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/2,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,day1,ベルーナドーム,埼玉,2,ススメ☆オトメ ～jewel parade～,,五十嵐裕美,松嵜麗,青木瑠璃子,福原綾香,三宅麻理恵,佳村はるか,大橋彩香,津田美波,原紗友里,大坪由佳,桜咲千依,赤﨑千夏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/2,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,day1,ベルーナドーム,埼玉,3,BEYOND THE STARLIGHT,,木村珠莉,下地紫野,村中知,杜野まこ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/2,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,day1,ベルーナドーム,埼玉,4,Snow Wings,,千菅春香,長島光那,金子有希,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/2,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,day1,ベルーナドーム,埼玉,5,メッセージ,ショート,大坪由佳,青木瑠璃子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/2,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,day1,ベルーナドーム,埼玉,6,Vast World,,五十嵐裕美,大空直美,鈴木絵理,桜咲千依,松嵜麗,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/2,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,day1,ベルーナドーム,埼玉,7,クレイジークレイジー,,髙野麻美,藍原ことみ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/2,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,day1,ベルーナドーム,埼玉,8,Trust me,,深川芹亜,三宅麻理恵,森下来奈,神谷早矢佳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/2,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,day1,ベルーナドーム,埼玉,9,HARURUNRUN,ショート,大坪由佳,藤本彩花,杜野まこ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022/4/2,THE IDOLM@STER CINDERELLA GIRLS 10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,10th ANNIVERSARY M@GICAL WONDERLAND TOUR!!! FINAL,day1,ベルーナドーム,埼玉,10,銀のイルカと熱い風,ショート,今井麻夏,山下七海,原優子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
